"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Out of State",1.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Summit",1.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Unknown",35.00
"TSTs Placed","Number of TSTs placed.",4,2009,"County of Residence: Weld",9.00
"TSTs Placed","Number of TSTs placed.",4,2009,"Not a Tri-County Resident",1315.00
"TSTs Placed","Number of TSTs placed.",4,2009,"Tri-County Resident",211.00
"TSTs Placed","Number of TSTs placed.",1,2010,"All Patients",1954.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Adams",88.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Arapahoe",146.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Bent",1.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Boulder",14.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Broomfield",3.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Denver",1526.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Douglas",26.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: El Paso",2.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Elbert",3.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Gilpin",1.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Jefferson",75.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Larimer",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Las Animas",1.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Out of State",12.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Pueblo",3.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Unknown",52.00
"TSTs Placed","Number of TSTs placed.",1,2010,"County of Residence: Weld",1.00
"TSTs Placed","Number of TSTs placed.",1,2010,"Not a Tri-County Resident",1642.00
"TSTs Placed","Number of TSTs placed.",1,2010,"Tri-County Resident",260.00
"TSTs Placed","Number of TSTs placed.",2,2010,"All Patients",1922.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Adams",178.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Alamosa",1.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Arapahoe",124.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Boulder",11.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Broomfield",4.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Delta",2.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Denver",1404.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Douglas",9.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: El Paso",4.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Jefferson",106.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Larimer",2.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Logan",1.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Mineral",1.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Out of State",18.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Unknown",55.00
"TSTs Placed","Number of TSTs placed.",2,2010,"County of Residence: Weld",2.00
"TSTs Placed","Number of TSTs placed.",2,2010,"Not a Tri-County Resident",1558.00
"TSTs Placed","Number of TSTs placed.",2,2010,"Tri-County Resident",311.00
"TSTs Placed","Number of TSTs placed.",3,2010,"All Patients",1916.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Adams",171.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Arapahoe",170.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Boulder",20.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Broomfield",4.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Delta",3.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Denver",1337.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Douglas",26.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Eagle",2.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: El Paso",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Grand",1.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Jefferson",92.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Larimer",3.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Mesa",1.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Ofero",1.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Out of State",5.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Routt",1.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Summit",1.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Unknown",71.00
"TSTs Placed","Number of TSTs placed.",3,2010,"County of Residence: Weld",7.00
"TSTs Placed","Number of TSTs placed.",3,2010,"Not a Tri-County Resident",1478.00
"TSTs Placed","Number of TSTs placed.",3,2010,"Tri-County Resident",367.00
"TSTs Placed","Number of TSTs placed.",4,2010,"All Patients",1622.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Adams",122.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Arapahoe",180.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Boulder",71.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Broomfield",7.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Delta",2.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Denver",1083.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Douglas",22.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: El Paso",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Elbert",4.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Jackson",1.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Jefferson",93.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Larimer",2.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Las Animas",1.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Out of State",3.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Summit",1.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Unknown",22.00
"TSTs Placed","Number of TSTs placed.",4,2010,"County of Residence: Weld",8.00
"TSTs Placed","Number of TSTs placed.",4,2010,"Not a Tri-County Resident",1280.00
"TSTs Placed","Number of TSTs placed.",4,2010,"Tri-County Resident",324.00
"TSTs Placed","Number of TSTs placed.",1,2011,"All Patients",1481.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Adams",102.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Arapahoe",113.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Boulder",15.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Broomfield",5.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Denver",1087.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Douglas",21.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Eagle",1.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: El Paso",1.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Elbert",1.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Gilpin",1.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Grand",1.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Jefferson",85.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: La Plata",1.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Larimer",2.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Out of State",8.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Park",3.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Unknown",30.00
"TSTs Placed","Number of TSTs placed.",1,2011,"County of Residence: Weld",4.00
"TSTs Placed","Number of TSTs placed.",1,2011,"Not a Tri-County Resident",1215.00
"TSTs Placed","Number of TSTs placed.",1,2011,"Tri-County Resident",236.00
"TSTs Placed","Number of TSTs placed.",2,2011,"All Patients",1428.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Adams",112.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Arapahoe",100.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Boulder",6.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Broomfield",1.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Delta",3.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Denver",1059.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Dolores",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Douglas",20.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Eagle",1.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: El Paso",3.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Garfield",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Jackson",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Jefferson",69.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Larimer",1.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Morgan",1.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Out of State",6.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Park",2.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Unknown",43.00
"TSTs Placed","Number of TSTs placed.",2,2011,"County of Residence: Weld",1.00
"TSTs Placed","Number of TSTs placed.",2,2011,"Not a Tri-County Resident",1155.00
"TSTs Placed","Number of TSTs placed.",2,2011,"Tri-County Resident",232.00
"TSTs Placed","Number of TSTs placed.",3,2011,"All Patients",1285.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Adams",64.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Arapahoe",129.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Archuleta",1.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Boulder",43.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Broomfield",3.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Chaffee",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Clear Creek",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Delta",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Denver",890.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Dolores",3.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Douglas",18.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Eagle",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: El Paso",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Elbert",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Garfield",1.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Gilpin",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Grand",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Jackson",2.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Jefferson",78.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Kiowa",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Kit Carson",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: La Plata",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Lake",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Larimer",5.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Las Animas",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Lincoln",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Logan",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Mesa",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Mineral",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Montrose",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Morgan",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Ofero",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Out of State",8.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Park",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Pitkin",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Pueblo",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Routt",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Summit",0.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Unknown",38.00
"TSTs Placed","Number of TSTs placed.",3,2011,"County of Residence: Weld",2.00
"TSTs Placed","Number of TSTs placed.",3,2011,"Not a Tri-County Resident",1037.00
"TSTs Placed","Number of TSTs placed.",3,2011,"Tri-County Resident",211.00
"TSTs Placed","Number of TSTs placed.",4,2011,"All Patients",972.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Adams",49.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Alamosa",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Arapahoe",68.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Archuleta",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Bent",0.00
"TSTs Placed","Number of TSTs placed.",4,2011,"County of Residence: Boulder",75.00
